N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-1455,Cliente 66,2024-11-22,4937.26,Entregado,Empleado 96,Producto 284
Pedido-1616,Cliente 555,2024-06-03,1465.04,Pendiente,Empleado 18,Producto 151
Pedido-4767,Cliente 613,2024-12-24,1675.02,Pendiente,Empleado 45,Producto 79
Pedido-4503,Cliente 1429,2024-11-18,2984.41,Cancelado,Empleado 8,Producto 72
Pedido-1561,Cliente 1649,2024-04-05,281.40,Cancelado,Empleado 63,Producto 20
Pedido-4535,Cliente 553,2024-08-07,2525.99,Cancelado,Empleado 10,Producto 229
Pedido-2985,Cliente 1331,2024-07-17,1001.86,Enviado,Empleado 86,Producto 55
Pedido-888,Cliente 786,2024-06-30,3867.02,Procesado,Empleado 39,Producto 103
Pedido-2355,Cliente 1469,2024-11-22,3751.05,Procesado,Empleado 4,Producto 161
Pedido-3255,Cliente 1082,2024-12-17,2352.51,Entregado,Empleado 12,Producto 93
Pedido-3547,Cliente 1302,2025-01-05,3574.20,Pendiente,Empleado 100,Producto 169
Pedido-3273,Cliente 674,2024-08-22,1904.12,Entregado,Empleado 69,Producto 5
Pedido-1756,Cliente 189,2024-07-23,1513.50,Cancelado,Empleado 59,Producto 166
Pedido-4696,Cliente 1694,2024-07-26,4810.93,Cancelado,Empleado 57,Producto 180
Pedido-1323,Cliente 483,2024-04-03,2089.54,Cancelado,Empleado 39,Producto 150
Pedido-266,Cliente 1495,2025-01-11,3064.13,Cancelado,Empleado 89,Producto 213
Pedido-897,Cliente 1939,2024-12-15,848.39,Procesado,Empleado 44,Producto 95
Pedido-4895,Cliente 315,2024-05-08,2776.88,Procesado,Empleado 74,Producto 293
Pedido-3501,Cliente 796,2024-05-06,3278.71,Cancelado,Empleado 51,Producto 173
Pedido-2073,Cliente 307,2024-05-29,2532.02,Cancelado,Empleado 98,Producto 222
Pedido-1300,Cliente 157,2024-07-08,277.27,Procesado,Empleado 39,Producto 55
Pedido-4905,Cliente 1006,2024-05-30,1806.00,Pendiente,Empleado 8,Producto 254
Pedido-203,Cliente 1727,2024-07-15,907.65,Enviado,Empleado 91,Producto 155
Pedido-1803,Cliente 159,2025-01-08,4906.47,Enviado,Empleado 80,Producto 54
Pedido-4339,Cliente 1313,2024-11-10,3309.45,Pendiente,Empleado 86,Producto 283
Pedido-4902,Cliente 472,2024-08-01,4522.50,Enviado,Empleado 37,Producto 257
Pedido-1606,Cliente 215,2024-12-22,1184.28,Entregado,Empleado 23,Producto 283
Pedido-1067,Cliente 1084,2025-01-03,3825.36,Pendiente,Empleado 91,Producto 22
Pedido-2732,Cliente 928,2024-11-27,2346.26,Pendiente,Empleado 7,Producto 275
Pedido-2844,Cliente 1735,2025-01-05,509.39,Pendiente,Empleado 13,Producto 253
Pedido-3511,Cliente 796,2024-12-31,424.12,Procesado,Empleado 51,Producto 117
Pedido-27,Cliente 697,2024-05-18,1142.56,Enviado,Empleado 66,Producto 38
Pedido-863,Cliente 504,2024-04-30,2731.50,Procesado,Empleado 7,Producto 284
Pedido-645,Cliente 581,2025-01-16,3639.72,Entregado,Empleado 89,Producto 139
Pedido-4891,Cliente 7,2024-08-28,3313.36,Pendiente,Empleado 62,Producto 245
Pedido-2264,Cliente 397,2024-04-19,1880.81,Pendiente,Empleado 29,Producto 3
Pedido-3998,Cliente 1407,2024-07-18,1519.84,Procesado,Empleado 41,Producto 152
